transaction_id,player_id,transaction_datetime,game_type,payment_method,stake_amount,win_amount,deposit_amount,withdrawal_amount,bonus_amount,transaction_date
T004039,P0286,2026-02-05 22:54:00,Live Casino,E-Wallet,40.58,36.42,36.96,0.0,0.0,2026-02-05
T004040,P0286,2026-01-29 13:22:00,Table Games,E-Wallet,54.4,24.92,0.0,0.0,0.0,2026-01-29
T004041,P0286,2026-02-08 10:19:00,Slots,Bank Transfer,172.0,160.2,0.0,0.0,0.0,2026-02-08
T004042,P0286,2026-03-01 18:45:00,Slots,E-Wallet,47.79,38.09,0.0,0.0,27.92,2026-03-01
T004043,P0286,2026-03-06 05:33:00,Sportsbook,Card,64.48,37.78,18.75,0.0,15.06,2026-03-06
T004044,P0286,2026-03-05 05:11:00,Sportsbook,E-Wallet,78.16,105.92,0.0,0.0,0.0,2026-03-05
T004045,P0286,2026-02-11 02:33:00,Slots,Card,37.94,33.53,36.44,0.0,0.0,2026-02-11
T004046,P0286,2026-01-24 01:57:00,Table Games,Card,229.24,222.12,0.0,0.0,19.89,2026-01-24
T004047,P0286,2026-02-02 10:23:00,Sportsbook,Card,190.89,158.41,16.84,0.0,0.0,2026-02-02
T004048,P0287,2026-01-15 00:28:00,Sportsbook,Crypto,267.35,174.94,35.57,0.0,0.0,2026-01-15
T004049,P0287,2026-03-25 15:47:00,Poker,E-Wallet,119.11,87.39,36.99,0.0,0.0,2026-03-25
T004050,P0287,2026-03-21 18:10:00,Sportsbook,Crypto,82.47,70.48,0.0,0.0,5.53,2026-03-21
T004051,P0287,2026-01-27 02:38:00,Slots,Crypto,41.89,43.11,111.83,0.0,0.0,2026-01-27
T004052,P0287,2026-01-09 11:33:00,Sportsbook,Card,188.13,222.03,0.0,0.0,0.0,2026-01-09
T004053,P0287,2026-01-10 20:37:00,Slots,Card,176.36,173.48,0.0,0.0,0.0,2026-01-10
T004054,P0287,2026-01-15 05:27:00,Slots,Card,123.21,112.6,60.83,0.0,0.0,2026-01-15
T004055,P0287,2026-03-08 00:49:00,Table Games,Card,152.19,158.04,0.0,0.0,53.36,2026-03-08
T004056,P0287,2026-01-19 03:21:00,Sportsbook,Bank Transfer,89.77,107.97,22.26,0.0,0.0,2026-01-19
T004057,P0287,2026-02-03 02:43:00,Table Games,E-Wallet,235.01,189.87,0.0,0.0,0.0,2026-02-03
T004058,P0287,2026-02-06 19:05:00,Sportsbook,Card,89.37,105.77,0.0,0.0,41.05,2026-02-06
T004059,P0287,2026-03-31 01:48:00,Table Games,Bank Transfer,93.39,53.16,0.0,0.0,0.0,2026-03-31
T004060,P0287,2026-02-11 22:40:00,Live Casino,Card,118.19,43.77,0.0,0.0,0.0,2026-02-11
T004061,P0287,2026-03-14 13:07:00,Table Games,Card,57.71,35.79,0.0,0.0,0.0,2026-03-14
T004062,P0287,2026-02-25 05:01:00,Live Casino,E-Wallet,67.98,65.82,0.0,0.0,19.19,2026-02-25
T004063,P0287,2026-03-29 13:32:00,Slots,E-Wallet,39.62,46.41,0.0,0.0,0.0,2026-03-29
T004064,P0287,2026-02-26 05:55:00,Slots,Bank Transfer,104.14,98.36,0.0,0.0,0.0,2026-02-26
T004065,P0287,2026-01-31 05:45:00,Slots,Card,88.83,71.31,0.0,0.0,0.0,2026-01-31
T004066,P0287,2026-01-17 14:06:00,Sportsbook,E-Wallet,37.68,33.28,0.0,0.0,27.16,2026-01-17
T004067,P0287,2026-03-01 10:04:00,Poker,E-Wallet,131.43,139.06,0.0,0.0,0.0,2026-03-01
T004068,P0287,2026-01-28 18:03:00,Slots,Card,72.35,60.93,0.0,0.0,0.0,2026-01-28
T004069,P0287,2026-03-04 07:55:00,Sportsbook,E-Wallet,27.93,20.98,18.88,0.0,0.0,2026-03-04
T004070,P0288,2026-03-03 05:33:00,Sportsbook,Bank Transfer,132.7,116.14,0.0,6.77,7.21,2026-03-03
T004071,P0288,2026-01-21 17:37:00,Slots,Card,112.55,100.36,0.0,0.0,0.0,2026-01-21
T004072,P0288,2026-02-16 06:34:00,Sportsbook,Bank Transfer,5.77,1.96,0.0,0.0,0.0,2026-02-16
T004073,P0288,2026-02-19 10:43:00,Table Games,Card,39.19,47.44,0.0,0.0,0.0,2026-02-19
T004074,P0288,2026-01-11 03:37:00,Sportsbook,Card,38.7,33.0,0.0,0.0,0.0,2026-01-11
T004075,P0288,2026-02-08 12:29:00,Slots,E-Wallet,54.23,40.77,64.53,0.0,0.0,2026-02-08
T004076,P0288,2026-03-11 12:08:00,Table Games,Bank Transfer,66.46,48.55,0.0,0.0,0.0,2026-03-11
T004077,P0288,2026-01-25 01:35:00,Table Games,Card,49.86,47.26,0.0,0.0,0.0,2026-01-25
T004078,P0288,2026-03-03 15:15:00,Slots,Card,48.35,52.53,0.0,0.0,0.0,2026-03-03
T004079,P0288,2026-01-27 09:33:00,Slots,Bank Transfer,80.53,64.56,0.0,0.0,41.34,2026-01-27
T004080,P0288,2026-03-05 23:10:00,Table Games,Card,22.3,17.27,0.0,0.0,0.0,2026-03-05
T004081,P0288,2026-02-16 17:44:00,Live Casino,E-Wallet,9.83,7.15,0.0,0.0,0.0,2026-02-16
T004082,P0289,2026-03-12 03:31:00,Sportsbook,E-Wallet,111.37,138.1,20.91,0.0,0.0,2026-03-12
T004083,P0289,2026-03-27 16:42:00,Slots,Card,316.12,271.5,0.0,0.0,0.0,2026-03-27
T004084,P0289,2026-02-09 18:38:00,Sportsbook,E-Wallet,235.82,248.03,0.0,0.0,0.0,2026-02-09
T004085,P0289,2026-02-05 19:44:00,Slots,Crypto,31.3,16.03,41.83,0.0,0.0,2026-02-05
T004086,P0289,2026-01-07 02:03:00,Poker,Bank Transfer,326.33,290.86,0.0,0.0,0.0,2026-01-07
T004087,P0289,2026-03-17 13:55:00,Sportsbook,E-Wallet,164.89,141.96,0.0,0.0,0.0,2026-03-17
T004088,P0289,2026-01-29 03:03:00,Live Casino,E-Wallet,127.76,84.38,0.0,0.0,10.18,2026-01-29
T004089,P0289,2026-02-10 11:53:00,Slots,Card,254.86,262.04,0.0,40.36,0.0,2026-02-10
T004090,P0289,2026-02-04 10:32:00,Live Casino,Card,237.19,302.3,0.0,0.0,0.0,2026-02-04
T004091,P0289,2026-02-17 16:17:00,Sportsbook,E-Wallet,120.07,70.24,0.0,11.48,0.0,2026-02-17
T004092,P0289,2026-03-04 18:01:00,Table Games,Bank Transfer,408.56,224.9,0.0,0.0,10.67,2026-03-04
T004093,P0289,2026-01-19 20:38:00,Slots,E-Wallet,199.77,100.22,0.0,0.0,0.0,2026-01-19
T004094,P0289,2026-01-06 06:59:00,Slots,Bank Transfer,260.09,174.01,0.0,0.0,0.0,2026-01-06
T004095,P0289,2026-02-14 05:34:00,Table Games,E-Wallet,120.65,106.63,0.0,0.0,0.0,2026-02-14
T004096,P0289,2026-02-26 13:11:00,Table Games,E-Wallet,242.51,198.51,0.0,0.0,0.0,2026-02-26
T004097,P0289,2026-01-06 03:11:00,Sportsbook,E-Wallet,308.24,171.05,80.55,0.0,0.0,2026-01-06
T004098,P0289,2026-03-24 07:28:00,Table Games,Card,92.19,74.85,0.0,27.46,0.0,2026-03-24
T004099,P0289,2026-01-21 02:49:00,Sportsbook,Card,310.75,350.41,0.0,0.0,0.0,2026-01-21
T004100,P0289,2026-03-30 11:44:00,Table Games,Bank Transfer,208.09,211.29,0.0,0.0,0.0,2026-03-30
T004101,P0289,2026-02-26 07:16:00,Slots,E-Wallet,307.59,331.17,0.0,0.0,0.0,2026-02-26
T004102,P0289,2026-02-28 05:27:00,Slots,E-Wallet,316.91,274.25,0.0,0.0,21.6,2026-02-28
T004103,P0289,2026-01-11 21:40:00,Slots,Bank Transfer,509.56,388.55,0.0,0.0,0.0,2026-01-11
T004104,P0289,2026-03-15 10:08:00,Slots,Card,531.43,428.28,0.0,24.24,7.01,2026-03-15
T004105,P0289,2026-01-28 11:12:00,Sportsbook,E-Wallet,473.45,537.49,29.45,0.0,0.0,2026-01-28
T004106,P0289,2026-01-24 23:53:00,Slots,Bank Transfer,120.02,110.5,0.0,0.0,0.0,2026-01-24
T004107,P0289,2026-03-21 23:43:00,Sportsbook,Crypto,598.36,623.84,0.0,0.0,0.0,2026-03-21
T004108,P0289,2026-03-25 13:30:00,Table Games,Bank Transfer,226.96,161.65,0.0,0.0,0.0,2026-03-25
T004109,P0289,2026-03-15 11:32:00,Slots,Card,149.2,100.2,0.0,41.51,0.0,2026-03-15
T004110,P0289,2026-02-20 10:28:00,Slots,E-Wallet,183.93,160.2,67.26,0.0,0.0,2026-02-20
T004111,P0289,2026-03-16 20:53:00,Slots,Crypto,148.36,102.41,40.35,0.0,0.0,2026-03-16
T004112,P0289,2026-02-05 08:38:00,Slots,E-Wallet,565.93,673.12,0.0,0.0,54.32,2026-02-05
T004113,P0289,2026-03-06 14:26:00,Live Casino,E-Wallet,250.22,159.44,0.0,23.17,0.0,2026-03-06
T004114,P0289,2026-03-29 23:26:00,Slots,Bank Transfer,414.23,407.36,0.0,0.0,0.0,2026-03-29
T004115,P0289,2026-02-14 08:20:00,Poker,Card,502.92,490.51,0.0,0.0,0.0,2026-02-14
T004116,P0289,2026-01-27 14:33:00,Slots,Bank Transfer,180.02,159.37,0.0,0.0,0.0,2026-01-27
T004117,P0289,2026-01-21 13:39:00,Table Games,E-Wallet,182.3,217.65,0.0,0.0,0.0,2026-01-21
T004118,P0289,2026-02-08 04:40:00,Sportsbook,E-Wallet,189.93,166.57,0.0,0.0,0.0,2026-02-08
T004119,P0289,2026-03-13 00:03:00,Slots,Card,103.18,89.58,0.0,40.47,14.94,2026-03-13
T004120,P0289,2026-01-19 13:32:00,Slots,Card,518.17,576.16,0.0,15.58,0.0,2026-01-19
T004121,P0290,2026-02-23 15:44:00,Poker,E-Wallet,128.63,93.28,0.0,0.0,0.0,2026-02-23
T004122,P0290,2026-03-10 22:53:00,Poker,Crypto,245.41,166.64,0.0,0.0,0.0,2026-03-10
T004123,P0290,2026-03-10 15:45:00,Slots,Bank Transfer,121.27,134.45,106.39,46.51,0.0,2026-03-10
T004124,P0290,2026-03-16 23:52:00,Slots,Card,38.36,30.44,16.28,0.0,152.92,2026-03-16
T004125,P0290,2026-01-08 15:34:00,Table Games,E-Wallet,62.56,48.15,27.5,0.0,0.0,2026-01-08
T004126,P0290,2026-02-11 08:05:00,Live Casino,Card,34.44,34.88,3.21,0.0,138.01,2026-02-11
T004127,P0290,2026-02-23 19:03:00,Sportsbook,E-Wallet,119.95,60.82,22.79,0.0,0.0,2026-02-23
T004128,P0290,2026-03-28 04:09:00,Live Casino,Card,95.05,61.8,14.15,0.0,159.48,2026-03-28
T004129,P0290,2026-01-27 23:01:00,Slots,E-Wallet,30.04,27.74,46.78,0.0,0.0,2026-01-27
T004130,P0290,2026-02-21 10:10:00,Table Games,Card,130.35,111.87,0.0,0.0,0.0,2026-02-21
T004131,P0290,2026-03-27 05:16:00,Live Casino,E-Wallet,62.04,44.03,1.67,20.48,136.47,2026-03-27
T004132,P0290,2026-01-27 10:05:00,Table Games,Card,106.11,134.3,0.0,65.68,0.0,2026-01-27
T004133,P0290,2026-01-05 15:37:00,Slots,E-Wallet,97.22,92.93,24.75,0.0,158.15,2026-01-05
T004134,P0290,2026-02-10 22:55:00,Sportsbook,Bank Transfer,59.4,56.34,23.04,0.0,46.02,2026-02-10
T004135,P0290,2026-01-12 06:32:00,Slots,Card,107.02,83.1,0.0,0.0,0.0,2026-01-12
T004136,P0290,2026-02-27 10:47:00,Table Games,Card,25.14,20.56,27.05,0.0,136.49,2026-02-27
T004137,P0290,2026-01-19 18:55:00,Slots,E-Wallet,120.3,94.76,34.34,0.0,0.0,2026-01-19
T004138,P0290,2026-02-11 20:39:00,Slots,Card,32.71,26.79,0.0,7.76,0.0,2026-02-11
T004139,P0290,2026-02-09 18:52:00,Slots,Crypto,115.67,104.45,5.45,0.0,124.25,2026-02-09
T004140,P0290,2026-01-21 15:08:00,Slots,Card,184.34,91.64,24.66,57.66,57.93,2026-01-21
T004141,P0291,2026-01-08 15:55:00,Slots,Crypto,29.64,29.98,0.0,0.0,0.0,2026-01-08
T004142,P0291,2026-03-22 03:54:00,Slots,Crypto,74.62,64.91,64.56,47.17,0.0,2026-03-22
T004143,P0291,2026-03-04 13:25:00,Poker,Card,48.22,56.94,0.0,0.0,0.0,2026-03-04
T004144,P0291,2026-03-12 05:08:00,Slots,E-Wallet,47.76,50.5,0.0,0.0,0.0,2026-03-12
T004145,P0291,2026-03-23 04:26:00,Slots,Bank Transfer,107.99,122.88,0.0,0.0,0.0,2026-03-23
T004146,P0291,2026-01-05 21:52:00,Slots,Card,93.79,83.05,91.81,31.36,0.0,2026-01-05
T004147,P0291,2026-03-17 17:35:00,Table Games,Card,204.06,159.84,0.0,18.77,0.0,2026-03-17
T004148,P0291,2026-01-03 03:34:00,Sportsbook,E-Wallet,22.15,17.51,0.0,0.0,0.0,2026-01-03
T004149,P0291,2026-03-10 14:24:00,Live Casino,Bank Transfer,147.87,161.03,0.0,0.0,8.33,2026-03-10
T004150,P0291,2026-01-11 18:15:00,Slots,E-Wallet,47.58,54.67,281.56,0.0,0.0,2026-01-11
T004151,P0291,2026-03-01 02:27:00,Sportsbook,Bank Transfer,64.87,88.01,0.0,0.0,0.0,2026-03-01
T004152,P0291,2026-02-20 13:12:00,Table Games,Bank Transfer,67.7,74.96,0.0,0.0,22.77,2026-02-20
T004153,P0291,2026-03-11 19:37:00,Sportsbook,Bank Transfer,26.88,15.23,0.0,0.0,0.0,2026-03-11
T004154,P0291,2026-01-12 15:13:00,Slots,E-Wallet,37.54,34.37,0.0,0.0,0.0,2026-01-12
T004155,P0291,2026-01-10 03:48:00,Slots,Bank Transfer,143.68,130.25,55.52,0.0,0.0,2026-01-10
T004156,P0291,2026-01-19 13:46:00,Live Casino,Bank Transfer,10.69,8.41,40.41,0.0,44.79,2026-01-19
T004157,P0291,2026-03-09 11:05:00,Sportsbook,Bank Transfer,30.56,20.55,0.0,28.9,0.0,2026-03-09
T004158,P0291,2026-02-06 05:45:00,Slots,E-Wallet,13.63,12.43,0.0,0.0,0.0,2026-02-06
T004159,P0291,2026-03-11 18:05:00,Slots,Card,54.79,50.05,0.0,0.0,0.0,2026-03-11
T004160,P0291,2026-01-22 16:28:00,Slots,E-Wallet,23.95,27.19,0.0,0.0,0.0,2026-01-22
T004161,P0292,2026-02-09 04:41:00,Sportsbook,Card,87.2,59.24,0.0,0.0,0.0,2026-02-09
T004162,P0292,2026-01-12 17:24:00,Poker,Bank Transfer,107.68,102.2,0.0,0.0,46.68,2026-01-12
T004163,P0292,2026-01-11 13:35:00,Slots,Card,92.98,89.01,0.0,0.0,0.0,2026-01-11
T004164,P0292,2026-02-24 18:23:00,Sportsbook,E-Wallet,132.05,112.35,14.98,0.0,0.0,2026-02-24
T004165,P0292,2026-01-25 12:21:00,Table Games,Bank Transfer,78.83,60.51,0.0,0.0,0.0,2026-01-25
T004166,P0292,2026-02-19 07:22:00,Sportsbook,Bank Transfer,59.09,15.24,0.0,0.0,0.0,2026-02-19
T004167,P0292,2026-01-25 04:50:00,Sportsbook,E-Wallet,173.73,160.89,110.79,0.0,0.0,2026-01-25
T004168,P0292,2026-01-02 22:50:00,Live Casino,Card,123.52,119.72,0.0,0.0,0.0,2026-01-02
T004169,P0292,2026-03-27 06:37:00,Sportsbook,E-Wallet,75.76,99.8,0.0,66.32,0.0,2026-03-27
T004170,P0292,2026-01-20 01:45:00,Slots,Crypto,53.92,42.54,0.0,0.0,0.0,2026-01-20
T004171,P0292,2026-01-31 06:59:00,Poker,E-Wallet,76.15,73.07,32.43,0.0,0.0,2026-01-31
T004172,P0292,2026-01-16 21:42:00,Sportsbook,Crypto,221.29,158.5,0.0,0.0,0.0,2026-01-16
T004173,P0292,2026-02-06 20:29:00,Sportsbook,Bank Transfer,44.99,23.07,0.0,0.0,0.0,2026-02-06
T004174,P0292,2026-03-04 10:07:00,Sportsbook,Card,85.47,84.06,0.0,0.0,0.0,2026-03-04
T004175,P0292,2026-01-16 20:02:00,Poker,E-Wallet,195.13,227.46,0.0,0.0,19.43,2026-01-16
T004176,P0292,2026-02-16 09:40:00,Slots,Card,63.91,39.8,0.0,0.0,0.0,2026-02-16
T004177,P0292,2026-02-20 17:27:00,Slots,Card,70.66,65.94,0.0,0.0,9.41,2026-02-20
T004178,P0292,2026-01-06 10:41:00,Slots,Bank Transfer,121.51,120.66,0.0,0.0,0.0,2026-01-06
T004179,P0293,2026-02-18 17:22:00,Sportsbook,Card,17.89,20.4,0.0,0.0,0.0,2026-02-18
T004180,P0293,2026-01-21 06:43:00,Slots,Card,23.33,23.19,55.07,0.0,0.0,2026-01-21
T004181,P0293,2026-01-02 16:22:00,Sportsbook,E-Wallet,8.95,0.57,0.0,0.0,0.0,2026-01-02
T004182,P0293,2026-03-22 07:02:00,Poker,Card,35.13,29.74,0.0,0.0,0.0,2026-03-22
T004183,P0293,2026-02-01 13:32:00,Poker,E-Wallet,45.16,27.95,30.84,0.0,22.88,2026-02-01
T004184,P0293,2026-01-31 13:16:00,Table Games,E-Wallet,30.78,33.44,0.0,0.0,8.93,2026-01-31
T004185,P0293,2026-01-17 03:18:00,Slots,Bank Transfer,14.04,12.41,177.67,0.0,0.0,2026-01-17
T004186,P0293,2026-01-20 22:04:00,Slots,Card,74.75,47.86,102.27,0.0,0.0,2026-01-20
T004187,P0293,2026-03-08 03:46:00,Slots,E-Wallet,71.38,60.88,39.1,0.0,0.0,2026-03-08
T004188,P0293,2026-01-03 01:11:00,Sportsbook,Card,31.91,24.32,0.0,0.0,0.0,2026-01-03
T004189,P0294,2026-03-23 22:25:00,Table Games,Bank Transfer,37.34,13.72,0.0,0.0,0.0,2026-03-23
T004190,P0294,2026-03-20 19:12:00,Live Casino,Bank Transfer,64.9,65.53,30.74,0.0,0.0,2026-03-20
T004191,P0294,2026-01-05 08:42:00,Poker,Card,9.92,7.24,95.06,0.0,0.0,2026-01-05
T004192,P0294,2026-02-19 18:33:00,Sportsbook,E-Wallet,20.59,15.36,0.0,0.0,0.0,2026-02-19
T004193,P0294,2026-01-02 13:36:00,Sportsbook,Card,79.41,103.47,0.0,0.0,0.0,2026-01-02
T004194,P0294,2026-01-11 19:57:00,Live Casino,E-Wallet,77.72,61.14,0.0,73.53,0.0,2026-01-11
T004195,P0294,2026-01-01 02:01:00,Sportsbook,Bank Transfer,60.05,47.57,0.0,0.0,0.0,2026-01-01
T004196,P0294,2026-03-14 07:04:00,Table Games,E-Wallet,20.53,24.02,0.0,0.0,0.0,2026-03-14
T004197,P0294,2026-01-18 04:44:00,Slots,Crypto,48.64,50.72,0.0,0.0,0.0,2026-01-18
T004198,P0294,2026-03-09 18:56:00,Sportsbook,Card,13.08,6.66,0.0,0.0,0.0,2026-03-09
T004199,P0294,2026-02-05 10:32:00,Slots,Card,38.21,43.42,0.0,0.0,0.0,2026-02-05
T004200,P0294,2026-02-21 06:55:00,Sportsbook,Bank Transfer,24.71,29.03,0.0,0.0,0.0,2026-02-21
T004201,P0294,2026-01-19 09:34:00,Live Casino,Crypto,15.17,13.02,0.0,0.0,0.0,2026-01-19
T004202,P0294,2026-03-07 17:13:00,Slots,E-Wallet,24.93,29.16,0.0,0.0,0.0,2026-03-07
T004203,P0294,2026-03-02 15:50:00,Slots,E-Wallet,5.0,3.42,0.0,0.0,0.0,2026-03-02
T004204,P0294,2026-03-08 13:53:00,Slots,Card,27.83,30.15,0.0,0.0,0.0,2026-03-08
T004205,P0295,2026-01-13 02:52:00,Live Casino,E-Wallet,139.51,139.14,21.59,0.0,8.52,2026-01-13
T004206,P0295,2026-03-05 11:51:00,Sportsbook,E-Wallet,173.81,164.53,0.0,0.0,0.0,2026-03-05
T004207,P0295,2026-03-06 05:05:00,Slots,Card,53.33,31.46,44.74,0.0,0.0,2026-03-06
T004208,P0295,2026-01-23 07:54:00,Slots,Bank Transfer,100.76,120.77,0.0,0.0,0.0,2026-01-23
T004209,P0295,2026-02-01 05:13:00,Sportsbook,Card,333.74,246.41,0.0,0.0,0.0,2026-02-01
T004210,P0295,2026-01-27 05:43:00,Sportsbook,Bank Transfer,155.47,99.34,47.78,0.0,0.0,2026-01-27
T004211,P0295,2026-01-26 19:36:00,Sportsbook,Bank Transfer,61.96,52.65,77.91,0.0,0.0,2026-01-26
T004212,P0295,2026-03-11 13:49:00,Poker,Card,106.77,83.27,0.0,0.0,12.85,2026-03-11
T004213,P0295,2026-02-28 18:07:00,Sportsbook,Crypto,134.58,155.45,0.0,0.0,17.79,2026-02-28
T004214,P0295,2026-03-18 16:02:00,Slots,E-Wallet,128.44,100.88,0.0,0.0,0.0,2026-03-18
T004215,P0295,2026-03-05 23:42:00,Table Games,Card,130.06,101.2,0.0,0.0,0.0,2026-03-05
T004216,P0295,2026-01-13 22:28:00,Sportsbook,E-Wallet,119.67,98.82,0.0,0.0,0.0,2026-01-13
T004217,P0295,2026-01-10 22:46:00,Live Casino,Card,131.14,132.28,0.0,111.99,0.0,2026-01-10
T004218,P0295,2026-03-26 21:00:00,Sportsbook,Bank Transfer,68.14,51.64,0.0,0.0,0.0,2026-03-26
T004219,P0295,2026-02-18 16:29:00,Live Casino,Card,66.59,68.93,0.0,0.0,0.0,2026-02-18
T004220,P0295,2026-01-04 14:52:00,Sportsbook,E-Wallet,161.09,127.59,33.09,0.0,0.0,2026-01-04
T004221,P0295,2026-03-28 23:28:00,Sportsbook,Card,119.35,138.52,0.0,0.0,0.0,2026-03-28
T004222,P0295,2026-03-08 15:50:00,Poker,E-Wallet,266.87,270.54,0.0,0.0,0.0,2026-03-08
T004223,P0295,2026-03-21 11:52:00,Slots,Bank Transfer,59.6,64.4,0.0,0.0,0.0,2026-03-21
T004224,P0295,2026-02-28 12:13:00,Slots,Card,39.83,35.98,0.0,0.0,0.0,2026-02-28
T004225,P0295,2026-01-21 05:45:00,Slots,Card,16.29,12.64,49.62,0.0,0.0,2026-01-21
T004226,P0295,2026-03-16 20:11:00,Poker,Bank Transfer,173.94,202.18,0.0,0.0,0.0,2026-03-16
T004227,P0295,2026-02-26 12:48:00,Slots,E-Wallet,72.97,61.87,0.0,0.0,31.32,2026-02-26
T004228,P0296,2026-02-24 10:06:00,Table Games,Card,313.33,235.42,0.0,0.0,0.0,2026-02-24
T004229,P0296,2026-02-13 04:40:00,Slots,Card,227.51,205.57,0.0,0.0,0.0,2026-02-13
T004230,P0296,2026-02-01 04:21:00,Slots,E-Wallet,177.59,124.43,0.0,0.0,0.0,2026-02-01
T004231,P0296,2026-03-26 02:23:00,Poker,Card,325.36,327.26,18.57,0.0,0.0,2026-03-26
T004232,P0296,2026-01-20 13:01:00,Slots,Crypto,238.79,239.59,0.0,0.0,0.0,2026-01-20
T004233,P0296,2026-01-24 19:55:00,Sportsbook,Bank Transfer,238.74,121.98,0.0,0.0,0.0,2026-01-24
T004234,P0296,2026-01-14 14:19:00,Sportsbook,Card,160.57,139.34,0.0,0.0,0.0,2026-01-14
T004235,P0296,2026-03-16 05:05:00,Slots,Card,369.4,419.24,0.0,0.0,0.0,2026-03-16
T004236,P0296,2026-03-12 12:09:00,Live Casino,Card,97.15,75.09,0.0,0.0,31.81,2026-03-12
T004237,P0296,2026-03-05 04:22:00,Slots,Crypto,128.14,95.05,0.0,0.0,0.0,2026-03-05
T004238,P0296,2026-02-06 21:44:00,Sportsbook,E-Wallet,411.96,397.33,39.36,51.42,0.0,2026-02-06
T004239,P0296,2026-02-10 08:14:00,Slots,E-Wallet,86.01,72.5,0.0,0.0,0.0,2026-02-10
T004240,P0296,2026-02-12 03:16:00,Slots,Crypto,209.04,246.32,0.0,0.0,0.0,2026-02-12
T004241,P0296,2026-01-30 03:40:00,Table Games,Card,333.14,293.44,73.03,0.0,53.41,2026-01-30
T004242,P0296,2026-02-11 02:40:00,Slots,Card,315.62,236.66,44.7,0.0,0.0,2026-02-11
T004243,P0296,2026-02-24 04:35:00,Poker,E-Wallet,436.41,421.25,0.0,0.0,0.0,2026-02-24
T004244,P0296,2026-02-25 21:32:00,Live Casino,E-Wallet,83.71,101.52,0.0,0.0,0.0,2026-02-25
T004245,P0296,2026-03-27 10:03:00,Table Games,Crypto,247.08,160.29,0.0,0.0,0.0,2026-03-27
T004246,P0296,2026-01-02 18:26:00,Slots,Card,611.01,461.72,0.0,38.47,0.0,2026-01-02
T004247,P0296,2026-02-17 14:07:00,Sportsbook,Crypto,324.28,524.52,131.18,0.0,0.0,2026-02-17
T004248,P0296,2026-01-19 14:05:00,Table Games,Card,233.89,208.36,0.0,0.0,0.0,2026-01-19
T004249,P0296,2026-03-24 19:15:00,Slots,Card,226.42,277.97,0.0,40.86,0.0,2026-03-24
T004250,P0296,2026-01-10 23:52:00,Live Casino,Bank Transfer,155.59,181.31,0.0,0.0,0.0,2026-01-10
T004251,P0296,2026-01-25 09:29:00,Table Games,Card,371.76,356.02,0.0,0.0,15.52,2026-01-25
T004252,P0296,2026-01-25 14:06:00,Live Casino,Card,214.1,190.33,0.0,0.0,0.0,2026-01-25
T004253,P0296,2026-01-12 19:10:00,Sportsbook,Card,226.48,134.84,0.0,0.0,14.52,2026-01-12
T004254,P0296,2026-03-09 20:43:00,Slots,Bank Transfer,290.14,295.99,0.0,0.0,0.0,2026-03-09
T004255,P0296,2026-03-29 23:24:00,Slots,E-Wallet,213.77,200.56,0.0,0.0,0.0,2026-03-29
T004256,P0296,2026-02-12 19:34:00,Slots,Card,208.66,193.95,0.0,65.95,0.0,2026-02-12
T004257,P0296,2026-03-23 23:39:00,Live Casino,Card,339.42,298.13,0.0,0.0,0.0,2026-03-23
T004258,P0296,2026-01-29 09:05:00,Slots,Card,297.71,306.69,0.0,12.82,0.0,2026-01-29
T004259,P0296,2026-03-13 16:23:00,Slots,Card,223.79,287.45,0.0,0.0,0.0,2026-03-13
T004260,P0296,2026-02-07 02:02:00,Live Casino,Bank Transfer,302.03,364.42,0.0,0.0,0.0,2026-02-07
T004261,P0296,2026-01-03 14:59:00,Slots,Card,158.9,118.56,0.0,0.0,46.35,2026-01-03
T004262,P0296,2026-01-03 23:46:00,Table Games,E-Wallet,226.2,276.22,0.0,60.79,0.0,2026-01-03
T004263,P0296,2026-01-30 14:18:00,Slots,E-Wallet,179.94,145.29,0.0,0.0,0.0,2026-01-30
T004264,P0296,2026-03-21 09:43:00,Sportsbook,Bank Transfer,332.18,240.35,0.0,0.0,0.0,2026-03-21
T004265,P0296,2026-01-11 03:14:00,Live Casino,Bank Transfer,146.11,54.75,0.0,0.0,0.0,2026-01-11
T004266,P0296,2026-03-16 03:40:00,Slots,Bank Transfer,115.41,108.68,0.0,0.0,0.0,2026-03-16
T004267,P0296,2026-02-09 20:54:00,Slots,E-Wallet,292.54,348.88,0.0,0.0,51.2,2026-02-09
T004268,P0296,2026-01-27 16:01:00,Live Casino,Card,352.77,370.26,0.0,0.0,0.0,2026-01-27
T004269,P0296,2026-03-05 14:41:00,Live Casino,Card,78.77,76.56,0.0,0.0,0.0,2026-03-05
T004270,P0296,2026-01-02 15:28:00,Table Games,E-Wallet,56.15,46.49,0.0,28.84,0.0,2026-01-02
T004271,P0296,2026-01-10 08:02:00,Sportsbook,Card,366.79,397.74,0.0,0.0,0.0,2026-01-10
T004272,P0296,2026-01-18 06:12:00,Slots,Card,186.28,161.04,0.0,0.0,0.0,2026-01-18
T004273,P0296,2026-01-02 13:09:00,Sportsbook,Crypto,134.93,110.97,0.0,0.0,0.0,2026-01-02
T004274,P0296,2026-02-28 20:31:00,Sportsbook,E-Wallet,178.25,105.07,0.0,0.0,0.0,2026-02-28
T004275,P0296,2026-01-27 17:28:00,Live Casino,Card,431.51,439.2,0.0,0.0,0.0,2026-01-27
